,sampleid,sample.type,tumor.type,patientid,subtype,cancertype,tsne_0,tsne_1,tsne_2,umap_0,umap_1,umap_2
TCGA-09-1666-01,TCGA.09.1666.01A.01R.1566.13,01,OV,TCGA-09-1666,Immunoreactive,Ovarian,-13.966068086157778,-3.247437169290326,-16.362815076681475,3.693545367994276,2.0539136236436306,1.7261258904823866
TCGA-09-1667-01,TCGA.09.1667.01C.01R.1566.13,01,OV,TCGA-09-1667,Immunoreactive,Ovarian,-4.2391696277669055,3.7081174209849053,1.5112913000012045,2.640208276831645,2.296395914899294,1.0972430747449646
TCGA-09-1668-01,TCGA.09.1668.01B.01R.1566.13,01,OV,TCGA-09-1668,Immunoreactive,Ovarian,-24.05829279638317,2.207319864856427,-16.29037696427135,4.861418160370447,1.3231161478463158,2.0392129110934016
TCGA-09-1669-01,TCGA.09.1669.01A.01R.1566.13,01,OV,TCGA-09-1669,Proliferative,Ovarian,-22.50876911125384,3.8475884319458835,-19.97929029849444,5.093095091299742,1.545929911951504,1.6734158564960926
TCGA-09-1670-01,TCGA.09.1670.01A.01R.1566.13,01,OV,TCGA-09-1670,Differentiated,Ovarian,-7.3131730597588955,-10.687615053401608,-11.086895439459761,2.5289811552749737,2.0840450476726793,2.729701799767228
TCGA-09-1673-01,TCGA.09.1673.01A.01R.1566.13,01,OV,TCGA-09-1673,Proliferative,Ovarian,-24.57994436935154,1.2740711990103564,-17.503454050910847,4.986877453207956,1.38562189018273,1.8741855148819984
TCGA-09-1674-01,TCGA.09.1674.01A.01R.1566.13,01,OV,TCGA-09-1674,Proliferative,Ovarian,0.982856128252942,7.005053707535159,26.590736564901057,0.034034603812984336,1.0465056463849567,-1.8586284705963225
TCGA-09-2044-01,TCGA.09.2044.01B.01R.1568.13,01,OV,TCGA-09-2044,Immunoreactive,Ovarian,9.654044988954636,-9.48116225028639,-0.5947043330001359,1.0887424933466547,1.3406497964245194,3.606365212319262
TCGA-09-2045-01,TCGA.09.2045.01A.01R.1568.13,01,OV,TCGA-09-2045,Differentiated,Ovarian,-21.22625601794464,3.8941344300932887,-17.539636707453276,4.793685294628374,1.4975046890923998,1.9529833508352261
TCGA-09-2048-01,TCGA.09.2048.01A.01R.1568.13,01,OV,TCGA-09-2048,Proliferative,Ovarian,-16.955935592560632,-2.68831177790338,-7.945243249773523,3.6255563427461097,1.7389898103068986,2.161171552902366
TCGA-09-2051-01,TCGA.09.2051.01A.01R.1568.13,01,OV,TCGA-09-2051,Immunoreactive,Ovarian,-19.426427568465105,2.130215663517917,-19.502927076723466,4.819703439470845,1.6563336049354531,1.6760573413134192
TCGA-09-2054-01,TCGA.09.2054.01A.01R.1568.13,01,OV,TCGA-09-2054,Proliferative,Ovarian,-12.838763957783401,-2.948949080706105,-9.739823731222279,3.2920363278036113,1.843119503517437,2.1636068244148845
TCGA-09-2056-01,TCGA.09.2056.01B.01R.1568.13,01,OV,TCGA-09-2056,Differentiated,Ovarian,-12.076704315588813,-3.2310519562166413,-11.164091474644868,3.039561479747352,1.8172050754665539,2.3734419522356256
TCGA-10-0928-01,TCGA.10.0928.01A.02R.1564.13,01,OV,TCGA-10-0928,Proliferative,Ovarian,-20.097988926817685,0.18060866670329503,-20.607745231831064,5.018432501006843,1.6347698664892338,1.5853203417426642
TCGA-10-0936-01,TCGA.10.0936.01A.01R.1564.13,01,OV,TCGA-10-0936,Differentiated,Ovarian,-5.055336211691381,-9.483159893839355,-13.62464553073447,2.889048696838583,1.8466167453615325,2.555202054513263
TCGA-12-0616-01,TCGA.12.0616.01A.01R.1849.01,01,GBM,TCGA-12-0616,most upregulate TERT,Glioma,-10.362156700619344,-4.552411082659133,-10.902472234342149,3.0166659037172185,1.867942164481735,2.292244769374297
TCGA-12-0618-01,TCGA.12.0618.01A.01R.1849.01,01,GBM,TCGA-12-0618,most upregulate TERT,Glioma,-2.3456478579776907,5.505055180027449,21.73871588666338,0.7292825718899202,1.5123092401175646,-1.4361466866890469
TCGA-12-0619-01,TCGA.12.0619.01A.01R.1849.01,01,GBM,TCGA-12-0619,IDH wild-type,Glioma,-6.103232785420313,-12.971374112379435,-13.8349838877339,2.890092503634879,1.9192766456193255,2.6419517902305047
TCGA-12-0821-01,TCGA.12.0821.01A.01R.1849.01,01,GBM,TCGA-12-0821,IDH wild-type,Glioma,-7.392243837043932,-10.768392105811115,-11.081712224447601,2.5180616594075693,2.1124358161963905,2.807486596561385
TCGA-12-1597-01,TCGA.12.1597.01B.01R.1849.01,01,GBM,TCGA-12-1597,most upregulate TERT,Glioma,-18.540248382586658,3.9089267056684602,-18.69883736162752,4.7808263282026235,1.6110023705790162,1.7611902475184005
TCGA-12-3650-01,TCGA.12.3650.01A.01R.1849.01,01,GBM,TCGA-12-3650,most upregulate TERT,Glioma,-16.767183892726074,2.9200402715380913,-17.752665961239654,4.560664678066772,1.7194734240367424,1.7656410565923284
TCGA-12-3652-01,TCGA.12.3652.01A.01R.1849.01,01,GBM,TCGA-12-3652,IDH wild-type,Glioma,-22.275393066463735,0.2774999063563264,-17.781762314393173,4.857023895858327,1.527750306831813,1.7611997898574947
TCGA-12-3653-01,TCGA.12.3653.01A.01R.1849.01,01,GBM,TCGA-12-3653,IDH wild-type,Glioma,-2.4542344826166107,-8.808107265781581,-9.331833559847118,2.422608240106105,1.721219239449887,2.664707455414449
TCGA-12-5295-01,TCGA.12.5295.01A.01R.1849.01,01,GBM,TCGA-12-5295,IDH wild-type,Glioma,-19.375396386874037,0.46162987406014583,-22.603451789703843,5.00174002459618,1.8043384166831216,1.3852795431764473
TCGA-12-5299-01,TCGA.12.5299.01A.02R.1849.01,01,GBM,TCGA-12-5299,IDH wild-type,Glioma,-20.822613192097588,-0.06993262328161313,-23.458349798919446,5.041415859000566,1.8023927437947118,1.3771484287415252
TCGA-13-0730-01,TCGA.13.0730.01A.01R.1564.13,01,OV,TCGA-13-0730,Proliferative,Ovarian,-19.40253819138937,0.25851464133677254,-22.388473194597903,4.9882756226559,1.805846268412499,1.3915923977484572
TCGA-13-0799-01,TCGA.13.0799.01A.01R.1564.13,01,OV,TCGA-13-0799,Proliferative,Ovarian,-18.9308555532573,0.10590389330143907,-22.145538566665593,4.93206025691675,1.831732145411268,1.3952703000897624
TCGA-13-0800-01,TCGA.13.0800.01A.01R.1564.13,01,OV,TCGA-13-0800,Proliferative,Ovarian,-20.093178380432573,0.43065063699648054,-21.895478930893738,4.9372733010200776,1.7416805646224458,1.5108068800238752
TCGA-13-0801-01,TCGA.13.0801.01A.01R.1564.13,01,OV,TCGA-13-0801,Immunoreactive,Ovarian,-20.555582673612513,-0.07395041306383285,-23.64682670434511,5.045352092992871,1.8409333173108637,1.3243356149408159
TCGA-13-0890-01,TCGA.13.0890.01A.01R.1564.13,01,OV,TCGA-13-0890,Mesenchymal,Ovarian,-18.655686108895512,2.32377711439666,-22.382613441393268,4.951335118932839,1.7424277159465762,1.4983770386144641
TCGA-13-0893-01,TCGA.13.0893.01B.01R.1565.13,01,OV,TCGA-13-0893,Immunoreactive,Ovarian,-20.561081542783832,0.005555527360440166,-23.565741358806942,5.029993759243468,1.808441536979316,1.3741642036243358
TCGA-13-0897-01,TCGA.13.0897.01A.01R.1564.13,01,OV,TCGA-13-0897,Immunoreactive,Ovarian,-19.161673625876563,0.7270408330287967,-24.158505741190893,5.03534568066349,1.867054595809041,1.3096790887244387
TCGA-13-0899-01,TCGA.13.0899.01A.01R.1564.13,01,OV,TCGA-13-0899,Proliferative,Ovarian,-20.057211406059146,2.106952191915325,-22.692496150424564,5.028124486802434,1.7510760722274137,1.4501211417052353
TCGA-13-0913-01,TCGA.13.0913.01A.01R.1564.13,01,OV,TCGA-13-0913,Proliferative,Ovarian,-19.152519873895432,0.6910933604434977,-24.21954068669848,5.03309628338142,1.873603233422485,1.2991864223587246
TCGA-13-0916-01,TCGA.13.0916.01A.01R.1564.13,01,OV,TCGA-13-0916,Proliferative,Ovarian,-19.2044721781771,0.7263952674279773,-24.25625016013223,5.023534311948501,1.8629638982380634,1.316205659147464
TCGA-13-0920-01,TCGA.13.0920.01A.01R.1564.13,01,OV,TCGA-13-0920,Proliferative,Ovarian,-18.231329572470937,0.16250815528629414,-22.886020209237717,4.932718056580737,1.8555932932683943,1.3598938685168023
TCGA-13-0924-01,TCGA.13.0924.01A.01R.1564.13,01,OV,TCGA-13-0924,Immunoreactive,Ovarian,-21.44560407256571,1.2683619113259137,-21.27078927051067,5.022621106002891,1.6542578958043828,1.5831906127349002
TCGA-13-1403-01,TCGA.13.1403.01A.01R.1565.13,01,OV,TCGA-13-1403,Differentiated,Ovarian,-20.122054215207992,4.609006692962388,-22.48099604767662,5.076401065373545,1.6454600921504385,1.5415557890100402
TCGA-13-1405-01,TCGA.13.1405.01A.01R.1565.13,01,OV,TCGA-13-1405,Mesenchymal,Ovarian,-18.15912917321782,0.1794207934357472,-22.633453429335862,4.912511611223045,1.868439196022997,1.366994898502225
TCGA-13-1410-01,TCGA.13.1410.01A.01R.1565.13,01,OV,TCGA-13-1410,Immunoreactive,Ovarian,-21.45505798886749,1.305779442449661,-21.270490511995273,4.992292736522648,1.6402712382411022,1.6152409600540205
TCGA-13-1411-01,TCGA.13.1411.01A.01R.1565.13,01,OV,TCGA-13-1411,Mesenchymal,Ovarian,-20.357336299107565,0.2264749813298495,-23.546417610564337,5.045430712247398,1.77458878287625,1.403636773505817
TCGA-13-1481-01,TCGA.13.1481.01A.01R.1565.13,01,OV,TCGA-13-1481,Mesenchymal,Ovarian,-21.422589410371838,1.608769666448926,-18.198715709529097,4.722937709741977,1.6784910353667775,1.7146538708584198
TCGA-13-1489-02,TCGA.13.1489.02A.01R.1565.13,02,OV,,,,-20.341318614519828,-0.12979515128524577,-24.05007454767587,5.074451436658879,1.8112170623098036,1.3143989367861362
TCGA-13-1497-01,TCGA.13.1497.01A.01R.1565.13,01,OV,TCGA-13-1497,Immunoreactive,Ovarian,11.564044605914471,19.639744334942662,22.351842362641925,0.9122245063869119,1.0517443201272358,-3.9949734800056267
TCGA-13-1498-01,TCGA.13.1498.01A.01R.1565.13,01,OV,TCGA-13-1498,Immunoreactive,Ovarian,-2.3305832659972934,-8.707827883172335,-13.858146679290373,2.8715062249073458,1.7591454498201116,2.4492110879159874
TCGA-13-1505-01,TCGA.13.1505.01A.01R.1565.13,01,OV,TCGA-13-1505,Mesenchymal,Ovarian,-22.34098945762904,0.4691093581659919,-16.902328044153553,4.776818853924583,1.4467242469239696,1.9308860789408793
TCGA-13-1506-01,TCGA.13.1506.01A.01R.1565.13,01,OV,TCGA-13-1506,Proliferative,Ovarian,-25.04545247850641,2.2912943116062787,-15.761044062666182,4.846975896372577,1.3012980308355018,2.0902999537288722
TCGA-13-1507-01,TCGA.13.1507.01A.01R.1565.13,01,OV,TCGA-13-1507,Immunoreactive,Ovarian,-21.787705452984213,3.459516730273983,-19.961127954753504,4.963846689571683,1.5688488740849182,1.7587017243640828
TCGA-13-1511-01,TCGA.13.1511.01A.01R.1565.13,01,OV,TCGA-13-1511,Differentiated,Ovarian,-7.470299941760397,-10.585245119770692,-11.380433306799684,2.7078474342449637,2.0901612551533804,2.743042934464691
TCGA-13-1512-01,TCGA.13.1512.01A.01R.1565.13,01,OV,TCGA-13-1512,Mesenchymal,Ovarian,-23.904199667180556,4.450286581409599,-23.446763872022782,5.243630763165479,1.4405519760948309,1.7080932365657244
TCGA-13-2060-01,TCGA.13.2060.01A.01R.1568.13,01,OV,TCGA-13-2060,Immunoreactive,Ovarian,-21.091105607444486,1.3697383978153672,-21.19194338771349,5.005429777766056,1.6224339687300673,1.6187311648149971
TCGA-13-A5FT-01,TCGA.13.A5FT.01A.11R.A406.31,01,OV,,,,-19.876511986681948,0.816748670355093,-17.893829099525167,4.709029660485756,1.5719930915508733,1.8469822365993949
TCGA-14-0736-02,TCGA.14.0736.02A.01R.2005.01,02,GBM,TCGA-14-0736,IDH wild-type,Glioma,-14.800212297218067,-4.300701793243678,-16.534906262385885,3.7337545632796494,2.048188808277511,1.7842683379824773
TCGA-14-0781-01,TCGA.14.0781.01B.01R.1849.01,01,GBM,TCGA-14-0781,IDH wild-type,Glioma,-22.877690413114074,1.8570895525672504,-13.640464145906034,4.853699804219223,1.3656374869128967,2.0048465281846655
TCGA-14-0787-01,TCGA.14.0787.01A.01R.1849.01,01,GBM,TCGA-14-0787,IDH wild-type,Glioma,-19.112324748201637,2.551209983798743,-15.621694266030042,4.424626844950191,1.6122458278974885,1.9654750708051447
TCGA-14-0789-01,TCGA.14.0789.01A.01R.1849.01,01,GBM,TCGA-14-0789,IDH wild-type,Glioma,-19.471996640311204,2.33115067731537,-19.573182400157133,4.851804427976106,1.5534573555312885,1.7840498804691096
TCGA-14-0790-01,TCGA.14.0790.01B.01R.1849.01,01,GBM,TCGA-14-0790,IDH wild-type,Glioma,-22.660912019397646,3.6796768545541023,-19.854929341279135,5.024925452385348,1.4094565175614606,1.8861405561230573
TCGA-14-0817-01,TCGA.14.0817.01A.01R.1849.01,01,GBM,TCGA-14-0817,IDH wild-type,Glioma,-18.783451311195275,0.5332221439489756,-22.259549926567672,4.8598787468191595,1.829400881941751,1.4449062119922418
TCGA-14-1034-01,TCGA.14.1034.01A.01R.1849.01,01,GBM,TCGA-14-1034,IDH wild-type,Glioma,-0.42498874759530747,1.7456980200069512,2.411972615818281,2.3566921675707704,2.5020388574491075,1.3232922756222063
TCGA-14-1034-02,TCGA.14.1034.02B.01R.2005.01,02,GBM,TCGA-14-1034,IDH wild-type,Glioma,-24.717523369823823,6.220651000656578,-20.74857812734456,5.2100924915895455,1.4571637924916303,1.707601963785592
TCGA-14-1402-02,TCGA.14.1402.02A.01R.2005.01,02,GBM,TCGA-14-1402,IDH wild-type,Glioma,-22.98095382059649,5.911160128541332,-18.194042575776315,4.909631922695144,1.4323569675949743,1.9301617857035709
TCGA-14-1823-01,TCGA.14.1823.01A.01R.1849.01,01,GBM,TCGA-14-1823,IDH wild-type,Glioma,-3.43735612201277,-28.480352338576754,3.4601968139820176,1.533241168881106,3.175769370611702,3.1875496041312172
TCGA-14-1825-01,TCGA.14.1825.01A.01R.1850.01,01,GBM,TCGA-14-1825,most upregulate TERT,Glioma,-23.428126213961754,0.918667947902233,-15.721449581994989,4.772759610129345,1.4075526305489323,1.9986218528997322
TCGA-14-1829-01,TCGA.14.1829.01A.01R.1850.01,01,GBM,TCGA-14-1829,IDH wild-type,Glioma,-18.392317120513113,0.5326304778098625,-22.19996879922346,4.875890706921134,1.8165643698625646,1.4510053448107092
TCGA-14-2554-01,TCGA.14.2554.01A.01R.1850.01,01,GBM,TCGA-14-2554,IDH wild-type,Glioma,-23.02681558119875,1.2766185825284282,-14.230639569190918,4.746312945222752,1.3528172002025536,2.078140478812894
TCGA-15-0742-01,TCGA.15.0742.01A.01R.1850.01,01,GBM,TCGA-15-0742,IDH wild-type,Glioma,-21.42902371210337,4.938055631364393,-17.874203237319225,5.023028257973504,1.4596476915623904,1.8738589181754253
TCGA-15-1444-01,TCGA.15.1444.01A.02R.1850.01,01,GBM,TCGA-15-1444,TP53 mutations,Glioma,-8.600629868407902,-9.4014321977689,-7.745987657547088,2.8450860901917854,2.009542491498089,2.4773088109947516
TCGA-16-0846-01,TCGA.16.0846.01A.01R.1850.01,01,GBM,TCGA-16-0846,IDH wild-type,Glioma,-16.841126599252565,-1.5064309227444936,-10.109771779049451,3.876890092999391,1.6807511379166298,2.100568397732717
TCGA-16-1045-01,TCGA.16.1045.01B.01R.1850.01,01,GBM,TCGA-16-1045,IDH wild-type,Glioma,-13.850399419032481,-0.41022634873683445,-11.085921647104065,4.148894488459717,1.6951119522457638,1.9864972925046378
TCGA-18-3406-01,TCGA.18.3406.01A.01R.0980.07,01,LUSC,TCGA-18-3406,Basal,Lung squamous,-22.133234827648874,3.2008373342079603,-18.531166053110383,4.975950777608646,1.443825445135688,1.8645035728312838
TCGA-18-3407-01,TCGA.18.3407.01A.01R.0980.07,01,LUSC,TCGA-18-3407,Classical,Lung squamous,-20.979544621240443,4.982495516674011,-17.60878392308805,4.846818138966117,1.480762740344964,1.9069624056338372
TCGA-18-3408-01,TCGA.18.3408.01A.01R.0980.07,01,LUSC,TCGA-18-3408,Classical,Lung squamous,-4.472219282480549,-10.687318705643957,-10.338728304209909,2.517392045567781,1.8420633463360667,2.6728948323997845
TCGA-18-3409-01,TCGA.18.3409.01A.01R.0980.07,01,LUSC,TCGA-18-3409,Secretory,Lung squamous,-15.468466563841908,-0.45508413230676686,-11.854073269968113,4.183004042902438,1.7296152955146806,1.9077916112020605
TCGA-18-3410-01,TCGA.18.3410.01A.01R.0980.07,01,LUSC,TCGA-18-3410,Secretory,Lung squamous,-20.250806861625776,2.618072757980804,-14.977769368579025,4.679421932589333,1.42208925522044,2.0289563266935726
TCGA-18-3411-01,TCGA.18.3411.01A.01R.0980.07,01,LUSC,TCGA-18-3411,Classical,Lung squamous,-17.87358132811146,0.6484169198824304,-21.64004228496842,4.819105012468377,1.8666792036121311,1.428780706322083
TCGA-18-3412-01,TCGA.18.3412.01A.01R.0980.07,01,LUSC,TCGA-18-3412,Classical,Lung squamous,-21.495717049608352,3.3005922864330857,-16.608430169078712,4.687685818006537,1.479053230630629,1.9757046000398282
TCGA-18-3414-01,TCGA.18.3414.01A.01R.0980.07,01,LUSC,TCGA-18-3414,Basal,Lung squamous,-16.669138657976916,-2.7551270085691,-8.16530139599238,3.612871954233885,1.7685235006246325,2.1485066700329205
TCGA-18-3415-01,TCGA.18.3415.01A.01R.0980.07,01,LUSC,TCGA-18-3415,Classical,Lung squamous,-24.592682594608696,2.4852745027481107,-23.173809638726386,5.0623504269045,1.4598970461046974,1.7213941185140416
TCGA-18-3416-01,TCGA.18.3416.01A.01R.0980.07,01,LUSC,TCGA-18-3416,Classical,Lung squamous,-7.060131483849643,-9.623346509939877,-12.762192709572641,2.992129045379386,1.9302479586844858,2.47654013101279
TCGA-18-3417-01,TCGA.18.3417.01A.01R.1443.07,01,LUSC,TCGA-18-3417,Secretory,Lung squamous,-7.8625128052238145,-10.084510136774355,-7.649244948302545,2.731681538625489,1.9312950884605102,2.4209089220078375
TCGA-18-3419-01,TCGA.18.3419.01A.01R.0980.07,01,LUSC,TCGA-18-3419,Basal,Lung squamous,-1.3617413963948108,-7.427735316917619,15.271083500058413,-1.0007587296691156,0.4119995112820792,-5.218195872726961
TCGA-18-3421-01,TCGA.18.3421.01A.01R.0980.07,01,LUSC,TCGA-18-3421,Basal,Lung squamous,-19.1340157192631,4.286134822071102,-18.66622676155634,4.949512939710478,1.5700640556660166,1.7215959473821514
TCGA-18-4083-01,TCGA.18.4083.01A.01R.1100.07,01,LUSC,TCGA-18-4083,Classical,Lung squamous,-17.27582169985856,2.5745693036338673,-18.752107981869553,4.611800830505562,1.7284401447664752,1.7151960777095479
TCGA-18-4086-01,TCGA.18.4086.01A.01R.1100.07,01,LUSC,TCGA-18-4086,Classical,Lung squamous,-20.583173170935922,4.319062316923674,-21.66298962573459,5.0202286687571664,1.6128652648284092,1.6646850303751375
TCGA-18-4721-01,TCGA.18.4721.01A.01R.1443.07,01,LUSC,TCGA-18-4721,Classical,Lung squamous,-20.75584574253988,0.9751863212936227,-25.148501879181076,5.016050711270385,1.8370128432880404,1.3493494549330123
TCGA-18-5592-01,TCGA.18.5592.01A.01R.1635.07,01,LUSC,TCGA-18-5592,Classical,Lung squamous,-19.07308971779109,0.6935519547501505,-23.861146520937854,4.968975737125993,1.8658596290386336,1.3309387038118747
TCGA-18-5595-01,TCGA.18.5595.01A.01R.1635.07,01,LUSC,TCGA-18-5595,Classical,Lung squamous,-24.31032492629837,4.8184078363316045,-23.179920015541086,5.239160435011981,1.4277274857814217,1.725457689506898
TCGA-19-0957-02,TCGA.19.0957.02A.11R.2005.01,02,GBM,TCGA-19-0957,most upregulate TERT,Glioma,-22.270200770820644,3.8455645620717607,-16.965106396543057,4.819285770894123,1.3892830576750037,2.003266035848952
TCGA-19-1389-02,TCGA.19.1389.02A.21R.2005.01,02,GBM,TCGA-19-1389,IDH wild-type,Glioma,-13.668486952354845,-2.594901369698357,-14.751217901595142,3.4840650972450344,2.084476468805649,1.7516121248112955
TCGA-19-1390-01,TCGA.19.1390.01A.01R.1850.01,01,GBM,TCGA-19-1390,most upregulate TERT,Glioma,-21.78746666859461,3.039012128617405,-22.48957508577878,5.126485341586391,1.5941816225054448,1.5901101839648346
TCGA-19-1787-01,TCGA.19.1787.01B.01R.1850.01,01,GBM,TCGA-19-1787,IDH wild-type,Glioma,-16.59937173084599,-0.33682335259983803,-17.213398516765107,4.318425819618513,1.7548599649865189,1.8090005117175363
TCGA-19-2619-01,TCGA.19.2619.01A.01R.1850.01,01,GBM,TCGA-19-2619,IDH wild-type,Glioma,-11.345626460220432,-1.4657773700407446,-7.5481640107536085,3.175166656933734,1.9581922452176628,1.7965399708925935
TCGA-19-2620-01,TCGA.19.2620.01A.01R.1850.01,01,GBM,TCGA-19-2620,IDH wild-type,Glioma,-22.430522297411592,4.162427613276856,-21.21360717563987,5.164695423562303,1.6196985300417053,1.5221463895187821
TCGA-19-2624-01,TCGA.19.2624.01A.01R.1850.01,01,GBM,TCGA-19-2624,most upregulate TERT,Glioma,-2.787149980012997,-25.069328435090956,2.876861174407052,1.4344499423383925,3.0505801921211004,3.129736918356915
TCGA-19-2625-01,TCGA.19.2625.01A.01R.1850.01,01,GBM,TCGA-19-2625,IDH wild-type,Glioma,-2.1416046333805503,-6.309098745800022,-10.243795039748123,2.6904105578206186,1.7515940540695554,2.446683279234087
TCGA-19-2629-01,TCGA.19.2629.01A.01R.1850.01,01,GBM,TCGA-19-2629,TP53 mutations,Glioma,-2.9471174664173425,-11.511306070262751,12.469269064577906,1.158595050606872,3.2058691874532546,2.0104823057004086
TCGA-19-4065-01,TCGA.19.4065.01A.01R.2005.01,01,GBM,TCGA-19-4065,IDH wild-type,Glioma,-25.620336502401557,2.4091584084049202,-15.578150345944064,4.8668274260721045,1.3316555645475936,2.032179182448271
TCGA-19-4065-02,TCGA.19.4065.02A.11R.2005.01,02,GBM,TCGA-19-4065,IDH wild-type,Glioma,-23.73622114775226,4.241971452090673,-21.769991175934603,5.054774724285457,1.4353886905903044,1.7726581888079713
TCGA-19-5960-01,TCGA.19.5960.01A.11R.1850.01,01,GBM,TCGA-19-5960,IDH wild-type,Glioma,-2.664631971358064,4.168196956211138,21.45637113736116,0.8574151243231177,3.2836651654303206,2.9340788074098803
TCGA-20-1682-01,TCGA.20.1682.01A.01R.1564.13,01,OV,TCGA-20-1682,Mesenchymal,Ovarian,-22.356145617306215,-0.1047006132906422,-17.21162169709226,4.766437724518529,1.495141527128598,1.8761273762588966
TCGA-20-1683-01,TCGA.20.1683.01A.01R.1566.13,01,OV,TCGA-20-1683,Proliferative,Ovarian,-19.479553902590695,0.7077961079451496,-18.167860565444307,4.745476847873759,1.635318363294915,1.7484160947577476
TCGA-20-1684-01,TCGA.20.1684.01A.01R.1566.13,01,OV,TCGA-20-1684,Proliferative,Ovarian,-14.392276414264714,-4.726242678602608,-9.784067671238688,3.376092883358989,1.9286256259641876,2.0899098882375857
TCGA-20-1685-01,TCGA.20.1685.01A.01R.1566.13,01,OV,TCGA-20-1685,Immunoreactive,Ovarian,-23.860957137295898,4.403775611648597,-21.67596564077697,5.205794808422593,1.4052493675447788,1.7210253409429463
