,sampleid,sample.type,tumor.type,patientid,subtype,cancertype,tsne_0,tsne_1,tsne_2,umap_0,umap_1,umap_2
TCGA-FD-A6TF-01,TCGA.FD.A6TF.01A.52R.A32O.07,01,BLCA,,,,-31.37664758234975,-14.323322298696283,-11.329787454873525,-2.858927748282009,0.7789513592833797,-4.516117296908945
TCGA-GC-A6I1-01,TCGA.GC.A6I1.01A.12R.A31N.07,01,BLCA,,,,-27.534925057389728,-13.110179602279555,-13.605143225652432,-3.517592641459341,0.575732688908856,-4.471868824952082
TCGA-DK-A1AB-01,TCGA.DK.A1AB.01A.11R.A13Y.07,01,BLCA,,,,-25.669648574339355,-17.01455497505908,-5.800618647057026,-3.924522323529083,0.5549925148244481,-5.264119318690735
TCGA-DK-AA74-01,TCGA.DK.AA74.01A.11R.A39I.07,01,BLCA,,,,-28.731709227930192,-13.661548565828506,-12.29820747708793,-3.352912006518045,0.6732263357889298,-4.707333998092457
TCGA-FD-A43Y-01,TCGA.FD.A43Y.01A.21R.A26T.07,01,BLCA,,,,-22.85981984668605,-22.702814958184007,-11.07746071952575,-4.223836405297785,1.0875920028185209,-4.883570112951556
TCGA-2F-A9KO-01,TCGA.2F.A9KO.01A.11R.A38B.07,01,BLCA,,,,-39.89177743043908,-14.083455785429312,-7.729349498585034,-1.6751786642708315,0.8884565059243703,-4.460956508984687
TCGA-K4-A3WV-11,TCGA.K4.A3WV.11A.21R.A22U.07,11,BLCA,,,,-41.93245959844179,-14.639771719727685,-5.805951136848654,-1.4334556151099098,1.1088099345906717,-4.322901190341728
TCGA-BT-A20Q-01,TCGA.BT.A20Q.01A.11R.A14Y.07,01,BLCA,,,,-40.48212803307239,-15.241243429220999,-8.240919882352719,-1.5812456364071406,1.0032233983955443,-4.446976697458618
TCGA-FD-A5BR-01,TCGA.FD.A5BR.01A.11R.A26T.07,01,BLCA,,,,-40.92374409086274,-14.392050243226203,-7.858066893871535,-1.586771077441499,0.9104533230117577,-4.405892173173683
TCGA-H4-A2HQ-01,TCGA.H4.A2HQ.01A.11R.A180.07,01,BLCA,,,,-40.68895880424243,-11.56833664731969,-10.422432290713832,-1.5922020122724476,0.4934396126444231,-4.186037286107315
TCGA-ZF-AA4T-01,TCGA.ZF.AA4T.01A.11R.A38B.07,01,BLCA,,,,-43.49380317330763,-14.623717896536107,-11.369442733322462,-1.380704289733294,0.6820577602641567,-4.367747604078735
TCGA-FD-A5C1-01,TCGA.FD.A5C1.01A.11R.A28M.07,01,BLCA,,,,-28.590151405231484,-12.54434356413268,-12.553881831069598,-3.492296719697802,0.49515310843045185,-4.573689740042912
TCGA-UY-A9PB-01,TCGA.UY.A9PB.01A.11R.A38B.07,01,BLCA,,,,-28.15372860163574,-12.7996326465025,-14.678254748959132,-3.2930217502532257,0.670236569636113,-4.503670330158511
TCGA-GU-AATP-01,TCGA.GU.AATP.01A.11R.A39I.07,01,BLCA,,,,-43.47031270178057,-15.562637643920429,-8.440793446813013,-1.3940850171640853,0.8462262977013315,-4.387480172360179
TCGA-DK-A2I1-01,TCGA.DK.A2I1.01A.11R.A180.07,01,BLCA,,,,-42.28225390788655,-15.399109226153756,-8.997954618935916,-1.4930779751629206,0.9612349275182933,-4.412633877146605
TCGA-C4-A0F0-01,TCGA.C4.A0F0.01A.12R.A10U.07,01,BLCA,,,,-25.16271102682229,-18.32313375904346,-16.513591920076436,-4.004560817355806,1.2011887360564732,-4.39645227746576
TCGA-GU-A766-01,TCGA.GU.A766.01A.11R.A32O.07,01,BLCA,,,,-27.587672348173463,-15.026621173038468,-14.153427701411006,-3.670568237311936,0.8307962582083069,-4.59725176533646
TCGA-C4-A0F7-01,TCGA.C4.A0F7.01A.11R.A084.07,01,BLCA,,,,-39.2985730966292,-15.190960782489114,-12.104781474152949,-2.253856972921904,0.9671367701592963,-4.604488436120198
TCGA-XF-AAMH-01,TCGA.XF.AAMH.01A.11R.A42T.07,01,BLCA,,,,-14.609588693895939,-20.637319229177557,7.126272951547066,-1.8322449748739664,0.7620453404363909,-4.583285974712484
TCGA-UY-A78K-01,TCGA.UY.A78K.01A.11R.A33J.07,01,BLCA,,,,-44.41422936148734,-15.914662895975423,-9.891844301869101,-1.4093130611189353,0.7762097628867157,-4.381112392853847
TCGA-FJ-A871-01,TCGA.FJ.A871.01A.11R.A352.07,01,BLCA,,,,-3.294659784537547,5.786317227633456,-8.56263713941542,-0.22513301020836976,-0.24690198241035066,2.367728216517989
TCGA-BT-A3PH-01,TCGA.BT.A3PH.01A.11R.A220.07,01,BLCA,,,,-41.061124220100496,-14.140600624981357,-11.245153711643303,-1.5238456392430064,0.7766943890450554,-4.34480000554915
TCGA-ZF-AA4N-01,TCGA.ZF.AA4N.01A.11R.A38B.07,01,BLCA,,,,-23.976198349586472,-27.285164167670718,-6.934364503453633,-4.187648605317693,1.4692076892841666,-5.457923060803215
TCGA-K4-A5RI-11,TCGA.K4.A5RI.11A.11R.A28M.07,11,BLCA,,,,-41.727131431123475,-15.572190055805425,-5.686686982253194,-1.441076589098946,1.1697568799464733,-4.342483630206383
TCGA-CF-A47T-01,TCGA.CF.A47T.01A.11R.A23W.07,01,BLCA,,,,-41.466906493100936,-11.339297158643456,-10.566540304581974,-1.565738774019462,0.4686248376639747,-4.144469046335631
TCGA-BT-A20N-11,TCGA.BT.A20N.11A.11R.A14Y.07,11,BLCA,,,,4.082614655709076,18.54134813440857,-3.8058465503605787,1.1097177063411818,-0.17103550450737254,1.366218186623391
TCGA-G2-A2ES-01,TCGA.G2.A2ES.01A.11R.A180.07,01,BLCA,,,,-32.35062397217668,-13.130418006084003,-8.468170648454954,-4.099934938626577,0.8145595353624762,-4.7637048294228554
TCGA-XF-A8HC-01,TCGA.XF.A8HC.01A.11R.A36F.07,01,BLCA,,,,-44.18492196309683,-11.905110576266617,-11.490666726982052,-1.4006283766196055,0.5603415760394905,-4.249286016816301
TCGA-XF-A9T6-01,TCGA.XF.A9T6.01A.11R.A42T.07,01,BLCA,,,,-28.847165560954846,-11.488708626212336,-12.793438891476068,-3.462586526845494,0.4203963450102005,-4.5203760158660655
TCGA-UY-A8OB-01,TCGA.UY.A8OB.01A.12R.A42T.07,01,BLCA,,,,-29.24508542327518,-12.644295576013315,-13.835315798906715,-3.376333044910992,0.5797930900768543,-4.514529228689437
TCGA-E7-A97Q-01,TCGA.E7.A97Q.01A.11R.A38B.07,01,BLCA,,,,-42.60591770664788,-14.764738031767658,-8.805958236124562,-1.4924439655722064,0.8956393408590642,-4.346443528843416
TCGA-E7-A7PW-01,TCGA.E7.A7PW.01A.11R.A352.07,01,BLCA,,,,-44.22461863748314,-13.479959410499117,-10.056048731356167,-1.3915878787789075,0.6678983379241628,-4.315348288847492
TCGA-FD-A3SQ-01,TCGA.FD.A3SQ.01A.21R.A22U.07,01,BLCA,,,,-40.83145787232997,-16.01179700015647,-7.4175810045927975,-1.4879201736810452,1.0565835133872408,-4.425395198026577
TCGA-XF-A9T0-01,TCGA.XF.A9T0.01A.11R.A39I.07,01,BLCA,,,,-42.7516117025677,-15.414084535434357,-10.305689289660558,-1.4422734765739362,0.7940703135077282,-4.423797301242392
TCGA-4Z-AA7M-01,TCGA.4Z.AA7M.01A.11R.A39I.07,01,BLCA,,,,-42.95056398529676,-15.12940291342618,-10.821335764219807,-1.4419928496446357,0.8132448393097249,-4.451005150810175
TCGA-FD-A6TG-01,TCGA.FD.A6TG.01A.11R.A32O.07,01,BLCA,,,,-40.91904901762448,-15.974459184327223,-8.633714243306395,-1.5277437274304202,0.9784064224845985,-4.4156661849089955
TCGA-XF-A9T5-01,TCGA.XF.A9T5.01A.11R.A42T.07,01,BLCA,,,,-4.836498814476853,-29.71661232950456,24.50362240329454,-3.342216364057837,0.501351223763013,-5.45944854089896
TCGA-ZF-A9R7-01,TCGA.ZF.A9R7.01A.11R.A38B.07,01,BLCA,,,,-40.72531452280118,-12.473154948160643,-8.3462067221128,-1.6700339102324864,0.7644119807891382,-4.263191670233398
TCGA-DK-A3IU-01,TCGA.DK.A3IU.01A.11R.A20F.07,01,BLCA,,,,-28.11863464950663,-12.937178486056734,-15.673629166696033,-3.1974919142308047,0.7018703940416304,-4.5222153746832765
TCGA-XF-AAMY-01,TCGA.XF.AAMY.01A.11R.A42T.07,01,BLCA,,,,-41.417474039972575,-15.866873173988028,-9.052648015801584,-1.5246478707866118,0.8926379580110648,-4.424003913056334
TCGA-BT-A20Q-11,TCGA.BT.A20Q.11A.11R.A14Y.07,11,BLCA,,,,4.078322830020304,18.60153826208218,-3.8488158932486582,1.1233491265499467,-0.17092517996601264,1.3533629634328976
TCGA-DK-AA77-01,TCGA.DK.AA77.01A.11R.A39I.07,01,BLCA,,,,-41.23908325509113,-11.308212012438936,-10.056905951896255,-1.623238609670899,0.4662406585373369,-4.162013729361814
TCGA-G2-A2EL-01,TCGA.G2.A2EL.01A.12R.A18C.07,01,BLCA,,,,-0.04903235578581034,6.168045214725143,9.61710485207803,-0.14703537561261062,-0.6485245871313156,2.513168055698664
TCGA-DK-AA6S-01,TCGA.DK.AA6S.01A.21R.A39I.07,01,BLCA,,,,-33.99996565970668,-14.415389075121084,-7.171444978264102,-3.309314662761189,0.46570474915318716,-5.63221292055264
TCGA-GD-A3OS-01,TCGA.GD.A3OS.01A.12R.A220.07,01,BLCA,,,,-3.752702633063203,5.245589147602948,-7.564580472145946,-0.17879705839859372,-0.6520583791847507,2.5052109603458512
TCGA-CF-A47S-01,TCGA.CF.A47S.01A.11R.A23W.07,01,BLCA,,,,-42.70787931449896,-10.382102244241333,-10.322565230337474,-1.4970273486261059,0.3429396716100458,-4.05137703138296
TCGA-CF-A8HX-01,TCGA.CF.A8HX.01A.11R.A36F.07,01,BLCA,,,,-43.644302997558846,-10.915118593649106,-9.06060757970274,-1.5102095594107598,0.43234001589679233,-4.120640232327362
TCGA-4Z-AA7Q-01,TCGA.4Z.AA7Q.01A.11R.A39I.07,01,BLCA,,,,-38.62701622608427,-14.331023237731305,-8.69158912738226,-1.7672473366418688,0.8818657825491408,-4.469469701967636
TCGA-BT-A20T-01,TCGA.BT.A20T.01A.11R.A14Y.07,01,BLCA,,,,-40.09163133548418,-14.248983608309967,-8.543568065442773,-1.7207504946026515,0.8757401246939522,-4.458205422224836
TCGA-CU-A0YR-11,TCGA.CU.A0YR.11A.13R.A10U.07,11,BLCA,,,,-41.670096523629354,-15.670739618500777,-5.417314005248406,-1.4302671756475087,1.2371013876970773,-4.331432704892626
TCGA-E7-A7DV-01,TCGA.E7.A7DV.01A.11R.A33J.07,01,BLCA,,,,-29.5669808362649,-12.784902061049154,-15.10456447502059,-3.278110921565819,0.6692394554586691,-4.513691319413391
TCGA-K4-A3WU-01,TCGA.K4.A3WU.01B.11R.A23N.07,01,BLCA,,,,12.336455290125864,3.761007042367472,43.33357982955447,-7.930894426301258,-8.4550319192845,4.095986830345683
TCGA-4Z-AA7R-01,TCGA.4Z.AA7R.01A.11R.A39I.07,01,BLCA,,,,-44.48209438578943,-14.234965223186586,-11.139170731001864,-1.3892202899905566,0.6484356059482465,-4.336006867404304
TCGA-GC-A3RB-01,TCGA.GC.A3RB.01A.12R.A220.07,01,BLCA,,,,-42.30942247780984,-13.543312001408907,-10.94597975565105,-1.5297843281113621,0.6576165454062927,-4.337011321304231
TCGA-GD-A6C6-01,TCGA.GD.A6C6.01A.21R.A31N.07,01,BLCA,,,,-42.975679028402006,-13.444346051000627,-11.288266024393302,-1.451749348591938,0.6561182261297342,-4.331943984585284
TCGA-DK-A3IT-01,TCGA.DK.A3IT.01A.31R.A20F.07,01,BLCA,,,,-41.136413367973894,-15.87913678869163,-8.86807097653986,-1.5046662379076876,0.979591640444423,-4.409397267282428
TCGA-KQ-A41S-01,TCGA.KQ.A41S.01A.12R.A33J.07,01,BLCA,,,,-42.70352014880783,-14.867922044647122,-6.710688149341356,-1.4875316125919407,1.006079733721062,-4.331934470326864
TCGA-XF-A9SL-01,TCGA.XF.A9SL.01A.11R.A39I.07,01,BLCA,,,,-41.741962091028384,-15.877018559038644,-6.125616004041176,-1.4580657354888091,1.158435428249976,-4.354906533169666
TCGA-CF-A3MF-01,TCGA.CF.A3MF.01A.12R.A21D.07,01,BLCA,,,,-42.78725527663698,-10.498276815988122,-10.777360705643616,-1.4712010810340768,0.3157822965490194,-4.023019608472599
TCGA-UY-A9PD-01,TCGA.UY.A9PD.01A.11R.A38B.07,01,BLCA,,,,-42.89642181465714,-15.732443685480904,-10.126770086968891,-1.432292429442799,0.8567174768188429,-4.442849525014058
TCGA-E7-A6ME-01,TCGA.E7.A6ME.01A.22R.A32O.07,01,BLCA,,,,-45.33705541606689,-14.001658788258794,-9.13500027416035,-1.392851448751534,0.7408224086352249,-4.33944987273335
TCGA-K4-A4AB-01,TCGA.K4.A4AB.01B.12R.A28M.07,01,BLCA,,,,-39.36725154986699,-13.82544903902112,-7.265757403708071,-1.744480084384555,0.8896825435185195,-4.479834727036967
TCGA-GD-A3OQ-11,TCGA.GD.A3OQ.11A.21R.A220.07,11,BLCA,,,,-41.78346846054515,-14.846366165736443,-5.818366522926646,-1.4358811823843654,1.182633077474467,-4.346615741560732
TCGA-GC-A6I3-11,TCGA.GC.A6I3.11A.11R.A31N.07,11,BLCA,,,,-41.77012525817833,-15.73790456312686,-5.764156653562163,-1.4804949864532122,1.1320923682111093,-4.319788969829736
TCGA-BT-A3PK-01,TCGA.BT.A3PK.01A.21R.A220.07,01,BLCA,,,,-27.88791218557814,-16.113804582638977,-14.673491713305287,-3.8210585578416447,0.952089672571029,-4.659031422201199
TCGA-ZF-A9RN-01,TCGA.ZF.A9RN.01A.11R.A42T.07,01,BLCA,,,,-25.909074221414,-13.66659253068786,7.163604205487158,-3.4005764836985417,0.19104751322762384,-5.744899310454963
TCGA-GU-AATQ-01,TCGA.GU.AATQ.01A.11R.A39I.07,01,BLCA,,,,-35.23182925676353,-13.279637647614635,-8.521656627650477,-3.147883631635562,0.518978203413581,-4.910528082457607
TCGA-GD-A3OP-11,TCGA.GD.A3OP.11A.11R.A220.07,11,BLCA,,,,-41.81639356325943,-14.626749590100529,-5.6201511536742395,-1.4219445056416276,1.171463232815877,-4.326731771872922
TCGA-E7-A3X6-01,TCGA.E7.A3X6.01A.12R.A22U.07,01,BLCA,,,,-38.48379516475885,-12.425305097193267,-9.457876953257335,-2.134557141904774,0.5756804079695955,-4.420117468458729
TCGA-BT-A20W-01,TCGA.BT.A20W.01A.21R.A14Y.07,01,BLCA,,,,-43.35549010098579,-13.732194880565423,-10.022700107317222,-1.4270854856047153,0.7108455772136605,-4.342957051774309
TCGA-XF-A9SK-01,TCGA.XF.A9SK.01A.11R.A42T.07,01,BLCA,,,,-40.55066482295755,-16.00812268585713,-7.741690513819093,-1.5828018703860591,0.9430366078291679,-4.444076357357168
TCGA-FD-A6TA-01,TCGA.FD.A6TA.01A.12R.A33J.07,01,BLCA,,,,-41.00580853942893,-15.26446273024584,-8.332468096197866,-1.572634375866195,0.9594730986178329,-4.427145239185582
TCGA-XF-AAN1-01,TCGA.XF.AAN1.01A.31R.A42T.07,01,BLCA,,,,-41.83399328865241,-11.204007969919047,-10.217192900283495,-1.5369954002781323,0.4335700779192555,-4.124507013604068
TCGA-DK-A6AW-01,TCGA.DK.A6AW.01A.11R.A30C.07,01,BLCA,,,,-43.080270929002594,-9.580469300882676,-8.97541607990249,-1.5331093431332983,0.386578982743673,-4.087869175624153
TCGA-BT-A20P-01,TCGA.BT.A20P.01A.11R.A14Y.07,01,BLCA,,,,-41.39525194790808,-10.890211227194733,-9.749684369034409,-1.5870640385232146,0.45193176070484975,-4.146286142541613
TCGA-ZF-AA58-01,TCGA.ZF.AA58.01A.12R.A42T.07,01,BLCA,,,,-27.67688848390527,-12.150272070500876,-14.702462281290622,-3.2884400228569,0.6914167439672543,-4.471772629769821
TCGA-DK-AA71-01,TCGA.DK.AA71.01A.31R.A39I.07,01,BLCA,,,,-39.92345304526889,-13.740838978618918,-8.790883699890868,-1.619703605095975,0.8243704087366662,-4.412455133227267
TCGA-BT-A2LB-11,TCGA.BT.A2LB.11A.11R.A18C.07,11,BLCA,,,,-13.86398713427096,-22.251578147382382,-8.201354682331065,-5.193224517720037,0.89246385669824,-5.1292750914805
TCGA-CF-A5U8-01,TCGA.CF.A5U8.01A.11R.A28M.07,01,BLCA,,,,-42.064888618506146,-9.910415298345763,-10.494091099265228,-1.5223620921235574,0.3026605304930706,-4.0217902505912875
TCGA-4Z-AA81-01,TCGA.4Z.AA81.01A.11R.A39I.07,01,BLCA,,,,-31.608800271184485,-13.67763779604616,-13.923256651319907,-3.250089963302519,0.5290718729316504,-4.52011376810085
TCGA-DK-AA6R-01,TCGA.DK.AA6R.01A.11R.A42T.07,01,BLCA,,,,-27.552900375052804,-17.0326515315808,-15.260143398333867,-4.1059347383708955,1.0734389243313553,-4.5716681189804085
TCGA-XF-AAMT-01,TCGA.XF.AAMT.01A.11R.A42T.07,01,BLCA,,,,-28.720591841340482,-13.99783633456148,-11.986895919230468,-3.4496824209648014,0.7587151216577747,-4.844159292726377
TCGA-YC-A8S6-01,TCGA.YC.A8S6.01A.31R.A38B.07,01,BLCA,,,,-41.67937223956216,-11.86051363401436,-8.567326293816782,-1.6884001364384758,0.5578848403608005,-4.218775790891022
TCGA-CF-A9FL-01,TCGA.CF.A9FL.01A.11R.A38B.07,01,BLCA,,,,-41.24336887101917,-14.422056377789017,-8.541756860120895,-1.5687747641348944,0.8610448983492087,-4.4155964927188265
TCGA-DK-AA6M-01,TCGA.DK.AA6M.01A.11R.A39I.07,01,BLCA,,,,-28.56435290868027,-11.669474548014486,-12.730392359075163,-3.4409618107915105,0.4601805667529563,-4.587318616201967
TCGA-ZF-A9RM-01,TCGA.ZF.A9RM.01A.11R.A38B.07,01,BLCA,,,,-44.11168216534528,-11.484281247719657,-10.38472538551785,-1.4000829806075865,0.5275132307136935,-4.211261231377226
TCGA-E7-A6MF-01,TCGA.E7.A6MF.01A.12R.A32O.07,01,BLCA,,,,-41.5760466394857,-9.44773280279522,-7.053000190731802,-7.920605373510821,-8.354139115334446,4.072404118143322
TCGA-DK-A1A6-01,TCGA.DK.A1A6.01A.11R.A13Y.07,01,BLCA,,,,-41.329731626601685,-14.287817836265063,-11.404045487457175,-1.4207559828859584,0.7369360706500271,-4.33143076509923
TCGA-FD-A3SO-01,TCGA.FD.A3SO.01A.11R.A22U.07,01,BLCA,,,,-29.124633098527752,-14.08019799657421,-14.133628118355277,-3.4334735922674864,0.6693081763093622,-4.520903741396307
TCGA-FD-A3SP-01,TCGA.FD.A3SP.01A.31R.A22U.07,01,BLCA,,,,-28.18844084275334,-12.723842205928582,-14.819717655140103,-3.260990407659423,0.7082211115819135,-4.499890786141637
TCGA-BT-A20R-11,TCGA.BT.A20R.11A.11R.A16R.07,11,BLCA,,,,4.07477905408277,18.49597040188488,-3.6999255961201074,1.0569421684484135,-0.1999149070866376,1.3945986582004135
TCGA-FD-A3B5-01,TCGA.FD.A3B5.01A.11R.A20F.07,01,BLCA,,,,-22.246943392373797,-25.313662131235837,-13.077473301101556,-4.4385880735251835,1.1186582039020267,-4.95605499542582
TCGA-DK-A3IM-01,TCGA.DK.A3IM.01A.11R.A20F.07,01,BLCA,,,,-23.546932895236285,-23.416440698638322,-14.434028432469601,-4.227323792879944,1.247456562669096,-4.565452645303933
TCGA-H4-A2HO-01,TCGA.H4.A2HO.01A.11R.A180.07,01,BLCA,,,,-45.4553690671054,-13.593958272187253,-11.4512750591769,-1.3946653819968258,0.6296497485619713,-4.248070151606842
TCGA-XF-A9SM-01,TCGA.XF.A9SM.01A.11R.A42T.07,01,BLCA,,,,-28.806002125009922,-13.185521097437002,-14.230234887225443,-3.344231497163086,0.6495667083419909,-4.577216099167542
TCGA-HQ-A5ND-01,TCGA.HQ.A5ND.01A.11R.A26T.07,01,BLCA,,,,-35.727929172386915,-13.126473138707764,-8.875413246517503,-2.967871692834901,0.530316080232412,-4.773121340657329
TCGA-CF-A9FH-01,TCGA.CF.A9FH.01A.11R.A38B.07,01,BLCA,,,,-43.113274956410045,-10.386513440544908,-10.025632641518825,-1.482971037429948,0.32416159223409263,-4.0330268768977025
TCGA-4Z-AA84-01,TCGA.4Z.AA84.01A.11R.A39I.07,01,BLCA,,,,-30.716966015510952,-13.285842653223241,-14.806992642772418,-3.194659982757938,0.6307352129183272,-4.534689038593483
TCGA-BT-A20X-01,TCGA.BT.A20X.01A.11R.A16R.07,01,BLCA,,,,-22.99801654152287,-25.03608724091356,-13.649993128189056,-4.232314501452065,1.2647165264455338,-4.773219796760258
TCGA-FD-A43N-01,TCGA.FD.A43N.01A.11R.A23W.07,01,BLCA,,,,-41.32422948184731,-14.460044053130925,-9.43391529367195,-1.5625059667684282,0.8233111603802188,-4.3978010081612995
TCGA-XF-AAMJ-01,TCGA.XF.AAMJ.01A.11R.A42T.07,01,BLCA,,,,-41.41240253687788,-16.93340822279791,-7.430463119680654,-1.400900206925378,1.102708806005146,-4.420805488970412
TCGA-5N-A9KM-01,TCGA.5N.A9KM.01A.11R.A42T.07,01,BLCA,,,,-40.40012261054421,-16.22311268069066,-7.560160760606803,-1.5129944908993782,0.9883983097758444,-4.39287122640897
TCGA-XF-AAN2-01,TCGA.XF.AAN2.01A.11R.A42T.07,01,BLCA,,,,-31.525927868493376,-13.710451215503065,-13.896769026800412,-3.224524633879406,0.5536605388938437,-4.6063884708274445
TCGA-DK-A1A7-01,TCGA.DK.A1A7.01A.11R.A13Y.07,01,BLCA,,,,-43.35667525227269,-13.763632347661849,-9.606097529618172,-1.4276998822349938,0.7596498187993027,-4.339354177983568
TCGA-FD-A62S-01,TCGA.FD.A62S.01A.11R.A30C.07,01,BLCA,,,,-28.659796378982616,-13.838583261633701,-12.08614069024511,-3.5234035116818228,0.7134628414938569,-4.757914449368203
TCGA-XF-AAN3-01,TCGA.XF.AAN3.01A.11R.A42T.07,01,BLCA,,,,-34.27234225372297,-13.14747558461134,-8.395324454320223,-3.122301638383681,0.47253508828483287,-4.904339963179726
TCGA-DK-AA75-01,TCGA.DK.AA75.01A.11R.A39I.07,01,BLCA,,,,-44.470333137537196,-13.818674616950469,-10.534045908207649,-1.3856130489079617,0.6255640664160087,-4.30219362850882
TCGA-CU-A5W6-01,TCGA.CU.A5W6.01A.11R.A28M.07,01,BLCA,,,,-40.01471505001835,-13.96427135474911,-8.512674213628747,-1.6628561750461313,0.8391146699350764,-4.446754499868438
TCGA-UY-A78L-01,TCGA.UY.A78L.01A.12R.A33J.07,01,BLCA,,,,-30.09409784861882,-13.919749604410546,-14.19611851974267,-3.3514473653794554,0.6486941014381324,-4.5419370090898745
TCGA-DK-A6B0-01,TCGA.DK.A6B0.01A.11R.A31N.07,01,BLCA,,,,-42.022772818161,-10.133656829559532,-10.261771268340517,-1.5254284004066954,0.339562257280158,-4.04863534431442
TCGA-G2-A3IE-01,TCGA.G2.A3IE.01A.11R.A20F.07,01,BLCA,,,,-43.259797277224344,-12.163742644428753,-10.929860308515714,-1.4515411831082308,0.5282815459637435,-4.205790922285057
TCGA-ZF-AA5P-01,TCGA.ZF.AA5P.01A.11R.A39I.07,01,BLCA,,,,-41.75893175927799,-15.959362106764546,-6.248569605532744,-1.4269231609775634,1.173294024106484,-4.344667020127163
TCGA-BT-A2LB-01,TCGA.BT.A2LB.01A.11R.A18C.07,01,BLCA,,,,-41.6070078137662,-14.62004378202374,-8.798283153329434,-1.549143297556287,0.8871021950439858,-4.389728199607424
TCGA-BT-A2LA-01,TCGA.BT.A2LA.01A.11R.A18C.07,01,BLCA,,,,3.8562332041081433,7.735458958062707,5.98503442308776,-0.10793640519317015,-0.1791466426819147,2.549935474812821
TCGA-ZF-AA4U-01,TCGA.ZF.AA4U.01A.11R.A38B.07,01,BLCA,,,,-40.88587790025632,-11.164701472851613,-10.200906936818235,-1.6258929074840514,0.4213536990811461,-4.1310330304935805
TCGA-DK-A3X1-01,TCGA.DK.A3X1.01A.12R.A22U.07,01,BLCA,,,,-41.86484876148152,-14.643812321221532,-10.101856360732844,-1.5165549329922956,0.7975172626640491,-4.373557218633809
TCGA-DK-A3WX-01,TCGA.DK.A3WX.01A.22R.A22U.07,01,BLCA,,,,-25.349917352336668,-14.9672842930245,-13.017471931622667,-3.8074297263335097,0.7597400276920329,-4.594559488789626
TCGA-FD-A3SM-01,TCGA.FD.A3SM.01A.11R.A22U.07,01,BLCA,,,,-40.30693123805515,-16.017751114349615,-8.701335168585091,-1.6079827293243876,0.9191855866583236,-4.4992189557045315
TCGA-ZF-A9R1-01,TCGA.ZF.A9R1.01A.11R.A39I.07,01,BLCA,,,,-40.886563383086454,-14.52480605612329,-8.331223352452772,-1.599712342740876,0.974914984154253,-4.450867000418939
TCGA-G2-AA3F-01,TCGA.G2.AA3F.01A.12R.A42T.07,01,BLCA,,,,-43.36457459062834,-13.573559193183065,-10.82532914053561,-1.40030433028483,0.6326329276409072,-4.308595729923832
TCGA-FD-A3B3-01,TCGA.FD.A3B3.01A.12R.A206.07,01,BLCA,,,,-23.206667279708782,-17.197903636384385,-12.19114976552688,-4.067437155111207,1.1556233562005946,-4.785349588349176
TCGA-4Z-AA87-01,TCGA.4Z.AA87.01A.11R.A39I.07,01,BLCA,,,,-43.559828903357335,-15.474411612582418,-10.46732146923935,-1.4058542245512422,0.7399267283576484,-4.370339504699605
TCGA-XF-A8HI-01,TCGA.XF.A8HI.01A.11R.A38B.07,01,BLCA,,,,-41.47202625287639,-11.019380796964361,-9.906036638988088,-1.6244854259566122,0.4514604841356811,-4.134889392314666
TCGA-GC-A3YS-01,TCGA.GC.A3YS.01A.11R.A23N.07,01,BLCA,,,,-28.997971311389126,-13.637145806887574,-13.237152624827354,-3.338206477779764,0.6706910231818145,-4.680831938980618
TCGA-4Z-AA83-01,TCGA.4Z.AA83.01A.11R.A39I.07,01,BLCA,,,,-42.686127795450794,-10.2800223504495,-9.327823064467017,-1.542333187675149,0.3525972122154266,-4.056131111674437
TCGA-ZF-A9R9-01,TCGA.ZF.A9R9.01A.11R.A38B.07,01,BLCA,,,,-41.524721224603574,-17.113645059817177,-7.379215243494297,-1.4498580359718436,1.1024648413755425,-4.407065250120074
TCGA-FT-A3EE-01,TCGA.FT.A3EE.01A.11R.A206.07,01,BLCA,,,,-40.17538039996347,-12.12598192159067,-8.827093442808248,-1.7739776032194885,0.6615871845545299,-4.317749598787298
TCGA-E7-A5KF-01,TCGA.E7.A5KF.01A.11R.A28M.07,01,BLCA,,,,-42.41013175363408,-10.102721862286703,-10.53017882609196,-1.5058835945472633,0.32916565670897346,-4.039365511576504
